artist_name,track_name,release_date,genre,lyrics
Dominic Fike,Why,2020,indie,yeah you ever wonder whyyyyy why whyyyyy whyyyyy you ever wonder whyyyyy why whyyyyy whyyyyy said the lady with the long legs in the lawn chair she like the strings on my guitar neck and my blonde hair i write about her thighs in my latest lines i remember her eyes when i asked her why why would you pay for this apartment you dont belong in you take this shit from all your bosses and all your boyfriends i guess i get surprised when you let it slide but its no business of mine how you waste your time yeah dont crash dont text go renew your tags no sex no sleep just that job i bet you miss what you had you cant get no sleep at night do you ever wonder why everyone is out to get you every day or do you question anything how many warnin signs til it hits you darling gravitys your friend you fall out of touch sometime but your history calls you back to it again too many factors to be sure so many reasons to think twice and nobody asked you to before but do you ever wonder whyyyyy why whyyyyy whyyyyy you ever wonder whyyyyy why whyyyyy whyyyyy you ever wonder why why why
Dominic Fike,Politics & Violence,2020,indie,why switch like different seasons i give that shit a weekend hollywood dont need a reason to make you think you look bigger than you are mileage politics and violence at least somebodys drivin all you need to fall in love mileage politics and violence at least somebodys drivin all you need to fall in love all you need to fall in love you wont find heaven not in these hills boy you shouldnt be here all you need to fall in love you wont find heaven not in these hills boy you shouldnt be here all you need to fall in love when she arrived it was at night we had sex then you cried was the best in your life and the last time we spoke if we shoot for july you can still make your mind but i cant save your life baby sorry but i rarely do this you cant carry me through this i just wanna shine like barracudas kid do this shit for mammy sue this shit aint nothin new this this i knew since i was a jit clean my room and pray for this eat my dinner then go back to whatever finna make me rich whole lotta feelin that you cant dismiss i was somewhere stuck in a hotel room we was serving to the kids no waitresses all this shit come back around homie dont get too down i got your back sometime ride til the wheels fall off and if this shit dont sell she said youll still be my favorite and i wish i could save her but do this shit for mammy sue this shit aint nothin new huh do this shit for apollonia bitch i thought i told you ayy so i feel like dancing you know i am in a booth shaped like a u
The Kooks,Naive,2006,indie,im not saying it was your fault although you could have done more oh youre so nave yet so how could this be done by such a smiling sweetheart oh and your sweet and pretty face is such an ugly word for something so beautiful oh that every time i look inside i know she knows that im not fond of asking true or false it may be well shes still out to get me and i know she knows that im not fond of asking true or false it may be shes still out to get me i may say it was your fault because i know you could have done more oh youre so nave yet so how could this be done by such a smiling sweetheart oh and your sweet and pretty face is such an ugly word for something so beautiful will die every time i look inside i know she knows that im not fond of asking and true or false it may be well shes still out to get me and i know she knows that im not fond of asking true or false it may be shes still out to get me so how could this be done by such a smiling sweetheart oh youre so nave yet so is such an ugly thing for someone so beautiful ill die every time youre on his side i know she knows that im not fond of asking true or false it may be well shes still out to get me and i know she knows that im not fond of asking true or false it may be shes still out to get me just dont let me down just dont let me down hold on to your kite just dont let me down just dont let me down hold on to your kite hey girl hold on just dont let me down just dont let me down hold on to this kite let it go just dont let me down just dont let me down
The Kooks,She Moves in Her Own Way,2006,indie,so at my show on monday i was hoping someday youd be on your way to better things its not about your makeup or how you try to shape up to these tiresome paper dreams paper dreams honey so now you pour your heart out youre telling me youre far out not about to lie down for your cause but you dont pull my strings cause im a better man moving on to better things well uhoh oh i love her because she moves in her own way well uhoh oh she came to my show just to hear about my day and at the show on tuesday she was in her mindset tempered furs and spangled boots looks are deceiving make me believe it and these tiresome paper dreams paper dreams honey yeah so wont you go far tell me youre a keeper not about to lie down for your cause and you dont pull my strings cause im a better man moving on to better things well uhoh oh i love her because she moves in her own way well uhoh oh she came to my show just to hear about my day yes i wish that we never made it through all the summers and kept them up instead of kicking us back down to the suburbs yes i wish that we never made it through all the summers and kept them up instead of kicking us back down to the suburbs but uhoh i love her because she moves in her own way but uhoh she came to my show just to hear about my day but uhoh oh i love her because she moves in her own way but uhoh oh she came to my show just to hear about my day
The Kooks,Bad Habit,2014,indie,baby got her head down baby got her head down to the ground looking for a stranger looking for a stranger to love you gotta dot your is and cross your ts you gotta let go and come with me looking for a stranger looking for a stranger to love you say you want it but you cant get it and you you got yourself a bad habit for it well look at you walking up and down the hall singing please save me my bad habit you say you want it but you cant get it and you my bad habit you got yourself a bad habit for it my bad habit well look at you walking up and down the hall singing please oh man oh man oh man you know i wish i had it all baby got her head down baby trying to stand out in the crowd looking for a stranger looking for you know you gotta dot your is and cross your ts you gotta let go and come with me looking for a stranger looking for a stranger to love you say you want it but you cant get it and you you got yourself a bad habit for it well look at you walking up and down the hall singing please save me my bad habit you say you want it but you cant get it and you my bad habit you got yourself a bad habit for it my bad habit well look at you walking up and down the hall singing please oh man oh man oh man you know i wish i had it all you know i wish i had it all you say you want it but you cant get it and you you got yourself a bad habit for it well look at you walking up and down the hall singing please oh man oh man oh man my bad habit you cant get it its a a bad habit such a a bad habit such a bad bad habit its a a bad habit
The Kooks,Seaside,2006,indie,do you want to go to the seaside im not trying to say that everybody wants to go i fell in love at the seaside i handled my charm with time and sleight of hand do you want to go to the seaside im not trying to say that everybody wants to go i fell in love at the seaside she handled her charm with time and sleight of hand and oh but im just trying to love you any kind of way but i find it hard to love you girl when youre far away away do you want to go to the seaside im not trying to say that everybody wants to go but i found love on the seaside on the seaside in the seaside
The Kooks,Junk of the Heart (Happy),2011,indie,junk of the heart is junk in my mind so hard to leave you all alone we get so drunk that we can hardly see what use is that to you or me baby see i notice nothing makes you shatter no no youre a lover of the wild and a joker of the heart but are you mine i wanna make you happy i wanna make you feel alive let me make you happy i wanna make you feel alive at night i wanna make you happy are you a good girl through the night we sink to be sunk life is no race when im not happy im in disgrace so i spend time aguessing on you oh youre a lover of the wild and a joker of the heart but are you mine i wanna make you happy i wanna make you feel alive let me make you happy i wanna make you feel alive at night i wanna make you happy are you a good girl through the night yeah still i notice nothing makes you shatter no no youre a lover of the wild and a joker of the heart but are you mine i wanna make you happy i wanna make you feel alive let me make you happy i wanna make you feel alive at night i wanna make you happy are you a good girl through the night
The Kooks,Ooh La,2006,indie,this song is rumored to be about lead singer luke pritchards exgirfriend katie melua melua discovered success around about the same time as the kooks in their eyes is a place that you finally discovered that you love it here youve got to stay on this rock not a rock an island on which you found a lover then you twitch you felt that itch in your petticoat your pretty pretty petticoat then you smiled he got wild you didnt understand that theres money to be made beauty is a card that must get played by organisations well ooh la she was such a good girl to me and ooh la the world just chewed her up and spat her out and ooh la she was such a good girl to me and ooh la the world just chewed her up and spat her out the world can be a very big place so be yourself dont feel out of place love your man and love him twice go to hollywood and pay the price oh go to hollywood and dont be a star its such a drag take care of yourself dont begin to lag its a hard life to live so live it well ill be your friend and not to pretend i know you girl in all situations and ooh la she was such a good girl to me well ooh la the world just chewed her up and spat her out and ooh la she was such a good girl to me and ooh la the world just chewed her up and spat her out pretty pretty pretty pretty pretty pretty pretty pretty pretty pretty pretty pretty petticoat pretty pretty pretty pretty pretty pretty pretty pretty pretty pretty pretty pretty pretty pretty pretty pretty petticoat in all situations well ooh la she was such a good girl to me and ooh la the world just chewed her up and spat her out and ooh la she was such a good girl to me and ooh la the world just chewed her up and spat her out
The Kooks,Be Who You Are,2017,indie,ta ta ta ta tadadada ta ta tadadada ta ta ta ta tadadada ta ta tadadada you dont know who you are the roads gonna take you make you walk too far youre a liar youre a thief youre a star but you dont know who you are you are just a kid with a sentimental heart afraid of what would happen before you ever start and you dont need the baggage and you dont need the stuff and you dont need nobody to fill your empty cup ta ta ta ta tadadada ta ta tadadada be who you are ta ta ta ta tadadada baby youre a star ta ta tadadada never give up coltrane never be a slave to your own name youre a poet youre a fake youre a star but you dont know who you are we could shine a light here inside the dark and get a little closer lonely spark when theres nothing left to win and you could only lose whats keeping you from doing what you always wanna do ta ta ta ta tadadada be who you are ta ta tadadada be who you are ta ta ta ta tadadada baby youre a star ta ta tadadada be who you are lately ive been feeling like the stars are rolling out for me stars are rolling out lately ive been feeling but the stars are rolling out for me stars are rolling out but maybe theyre misleading is it just a light reflecting off the street and you are just a kid with a sentimental heart and do it for yourself and do it for the art you dont need the baggage you dont need the stuff you dont need nobody to fill your empty cup ta ta ta ta tadadada be who you are ta ta tadadada be be who you are ta ta ta ta tadadada be who you are ta ta tadadada baby youre a star ta ta ta ta tadadada be who you are ta ta ta ta tadadada be who you are ta ta ta ta tadadada baby youre a star ta ta tadadada
The Kooks,Taking Pictures of You,2011,indie,i have a secret i want to tell you each time that i close my eyes i can feel you i run away with my imagination and i am blinded by your light you fill up the room ohohoh oh i have a secret i need to tell you exquisite visions fill up my mind do you remember me taking pictures of you as the light came through you were running away and i asked you for a place to stay do you remember me taking pictures of you taking pictures of you now i have a secret i need to tell you i have been true and i needed no clue we live in such extraordinary times exquisite visions fill up my mind do you remember me taking pictures of you as the light came through you were running away and you asked me for a place to stay do you remember me taking pictures of you such a wonderful thing to do
The Kooks,All The Time,2018,indie,why dont you stay here i wanna spend some time why dont you lay here make the full moon cry why dont you love me the way i want you to you cut up the best dress i ever bought for you but you dont have to doubt or figure me out let me show you the way its gonna be you dont have to doubt what its all about see the light that leads you here we can find a way i want you to be here all the time i want you to be here when i die i want you you just dont ask why i want you you all the time i want you your scent brings me flowers your heart it brings me wine all of these hours i wanna do that time your love is such hardship but work im pleased to do and my back is breaking fire ill walk through you dont have to doubt or figure it out see the light that leads you here we can find a way i want you to be here all the time i want you to be here when i die i want you you just dont ask why i want you you all the time i want you we dont need the seas to separate no regret see the storm in you against your own cigarette and you dont have to doubt what its all about darkness coming down night is all around i want you to be here all the time i want you to be here when i die i want you you just dont ask why i want you you all the time i want you to be here all the time i want you to be here when i die i want you you just dont ask why i want you you all the time i want you
The Kooks,Jackie Big Tits,2005,indie,id like to say that i was on your mind so i phone you at ten past three in the afternoon its evening for you and another bare hotel room so hard to believe that youre dreaming of me too but its true you only go around round round you only go around round round you only go around round round you only go around round round but amsterdam i never knew you so well the stadium rings with laughter at every turn and flying pianos of all things to set your scene im such a nice man to you but so obscene and its true girl you only go around round round you only go around round round you only go around round round you only go around round round jackie big tits is hiding in the corner respect is the word she shouts as i implore her to speak to the man not me for i was only speaking freely and interrupt me once more and ill take you to the cleaners you cant push me around round round you cant push me around round round you only go around round round you only go around round round jackie big tits
Modest Mouse,Float On,2003,indie,i backed my car into a cop car the other day well he just drove off sometimes lifes okay i ran my mouth off a bit too much oh what did i say well you just laughed it off it was all okay and well all float on okay and well all float on okay and well all float on okay and well all float on anyway well a fake jamaican took every last dime with that scam it was worth it just to learn some sleight of hand bad news comes dont you worry even when it lands good news will work its way to all them plans we both got fired on exactly the same day well well float on good news is on the way bring it on here we are win or lose win or lose win or lose win or lose win or lose win or lose win or lose win or lose i cant say and well all float on okay and well all float on okay and well all float on okay and well all float on alright already well all float on no dont you worry well all float on alright already well all float on alright dont worry well all float on alright already and well all float on alright already well all float on alright dont worry even if things end up a bit too heavy well all float on alright already well all float on alright already well all float on okay dont worry well all float on even if things get heavy well all float on alright already well all float on alright now dont you worry well all float on alright well all float on
Modest Mouse,3rd Planet,2000,indie,everything that keeps me together is falling apart i got this thing that i consider my only art of fucking people over my boss just quit the job says hes going out to find blind spots and hell do it the third planet is sure that theyre being watched by an eye in the sky that cant be stopped when you get to the promised land youre gonna shake the eyes hand your heart felt good it was drippin pitch and made of wood and your hands and knees felt cold and wet on the grass beneath well outside naked shivering looking blue from the cold sunlight thats reflecting off the moon and babycumangels fly around you reminding you we used to be three and not just two and thats how the world began and thats how the world will end well a third had just been made and we were swimming in the water didnt know then was it a son was it a daughter and it occurred to me that the animals are swimming around in the water in the oceans in our bodies and another had been found another ocean on the planet given that our blood is just like the atlantic and how well the universe is shaped exactly like the earth if you go straight long enough youll end up where you were and the universe is shaped exactly like the earth if you go straight long enough youll end up where you were the universe is shaped exactly like the earth your heart felt good it was drippin pitch and made of wood and your hands and knees felt cold and wet on the grass beneath well outside naked shivering looking blue from the cold sunlight thats reflecting off the moon and babycumangels fly around you reminding you we used to be three and not just two and thats how the world began and thats how the world will end well a third had just been made and we were swimming in the water didnt know then was it a son was it a daughter and it occurred to me that the animals are swimming around in the water in the oceans in our bodies and another had been found another ocean on the planet given that our blood is just like the atlantic and how well the universe is shaped exactly like the earth if you go straight long enough youll end up where you were and the universe is shaped exactly like the earth if you go straight long enough youll end up where you were the universe is shaped exactly like the earth everything that keeps me together is falling apart i got this thing that i consider my only art of fucking people over
Modest Mouse,Dramamine,1996,indie,travelling swallowing dramamine feeling spaced breathing out listerine id said what id said that id tell ya and that youd killed the better part of me if you could just milk it for everything ive said what id said and you know what i mean but i still cant focus on anything we kiss on the mouth but still cough down our sleeves travelling swallowing dramamine look at your face like youre killed in a dream and you think youve figured out everything i think i know my geography pretty damn well you say what you need so youll get more if you could just milk it for everything ive said what i said and you know what i mean but i still cant focus on anything
Modest Mouse,The World at Large,2005,indie,ice age heat wave cant complain if the worlds at large why should i remain walked away to another plan gonna find another place maybe one i can stand i move on to another day to a whole new town with a whole new way went to the porch to have a thought got to the door and again i couldnt stop you dont know where and you dont know when but youve still got your words and youve got your friends walk along to another day work a little harder work another way well uhuh baby i aint got no plan well i float on maybe would you understand gonna float on maybe would you understand well i float on maybe would you understand the days get shorter and the nights get cold i like the autumn but this place is getting old i pack up my belongings and i head for the coast it might not be a lot but i feel like im making the most the days get longer and the nights smell green i guess its not surprising but its spring and i should leave i like songs about drifters books about the same they both seem to make me feel a little less insane walked on off to another spot i still havent gotten anywhere that i want did i want love did i need to know why does it always feel like im caught in an undertow the moths beat themselves to death against the lights adding their breeze to the summer nights outside water like air was great i didnt know what i had that day walk a little farther to another plan you said that you did but you didnt understand i know that starting overs not what lifes about but my thoughts were so loud i couldnt hear my mouth my thoughts were so loud i couldnt hear my mouth my thoughts were so loud
Modest Mouse,Ocean Breathes Salty,2004,indie,your body may be gone im gonna carry you in in my head in my heart in my soul and maybe well get lucky and well both live again well i dont know i dont know i dont know dont think so well that is that and this is this you tell me what you want and ill tell you what you get you get away from me you get away from me collected my belongings and i left the jail well thanks for the time i needed to think a spell i had to think awhile i had to think awhile the ocean breathes salty wont you carry it in in your head in your mouth in your soul and maybe well get lucky and well both grow old well i dont know i dont know i dont know i hope so well that is that and this is this you tell me what you want and ill tell you what you get you get away from me you get away from me collected my belongings and i left the jail well thanks for the time i needed to think a spell i had to think awhile i had to think awhile well that is that and this is this will you tell me what you saw and ill tell you what you missed when the ocean met the sky you missed you missed when time and life shook hands and said goodbye you missed when the earth folded in on itself you missed and said good luck for your sake i hope heaven and hell you missed you missed are really there but i wouldnt hold my breath you missed you missed you wasted life why wouldnt you waste death you missed you missed you wasted life why wouldnt you waste death the ocean breathes salty wont you carry it in in your head in your mouth in your soul the more we move ahead the more were stuck in rewind well i dont mind i dont mind how the hell could i mind well that is that and this is this you tell me what you want and ill tell you what you get you get away from me you get away from me well that is that and this is this will you tell me what you saw and ill tell you what you missed when the ocean met the sky you missed you wasted life why wouldnt you waste the afterlife
Modest Mouse,Bukowski,2004,indie,woke up this morning and it seemed to me that every night turns out to be a little bit more like bukowski and yeah i know hes a pretty good read but god whod wanna be god whod wanna be such an asshole god whod wanna be god whod wanna be such an asshole well we sat on the edge of the river the crowd screamed sacrifice the liver if god takes life hes an indian giver so tell me now why youll tell me never who would wanna be who would wanna be such a control freak well who would wanna be who would wanna be such a control freak well see what you want to see you should see it all well take what you want from me you deserve it all nine times out of ten our hearts just get dissolved get dissolved well i want a better place or just a better way to fall but one time out of ten everything goes perfect for us all well i want a better place or just a better way to fall here we go if god controls the land and disease and keeps a watchful eye on me if hes really so damn mighty well my problem is i cant see well who would wanna be who would wanna be such a control freak well who would wanna be who would wanna be such a control freak evil home stereo what good songs do you know evil me oh yeah i know what good curves can you throw well all that icing and all that cake i cant make it to your wedding but im sure ill be at your wake you were talk talk talk talkin in circles that day when you get to the point make sure that im still awake okay i went to bed and didnt see why every day turns out to be a little bit more like bukowski and yeah i know hes a pretty good read but god whod wanna be god whod wanna be such an asshole i fucked up the last line
Modest Mouse,Teeth Like God’s Shoeshine,1997,indie,from the top of the ocean yeah from the bottom of the sky goddamn well i get claustrophobic i can you know that i can well from the top of the ocean yeah from the bottom of the sky goddamn well i get claustrophobic i can you know that i can and he said i am not allowed much danger keep in line youre an old friend stranger youll burn me in effigy and ill burn you in effigy well a rattlesnake up in buffalo montana he bit the leg of the old sheriff ha that boy fell down on his harelipoh oh well i i might be wrong but you you tag along and we weve all been wronged and i feel dizzier by the mile said hell yeah the moneys spent went to the county line and paid the rent i said uhoh i said uhoh oh if you could compact your conscience oh and you might oh if you could bottle and sell it you might have done oh and you might oh if you could compact your conscience and sell it save it for another time you know you might have to use it and the televisions on go to the grocery store buy some new friends and find out the beginning the end and the best of it well do you need a lot of what you got to survive heres the man with teeth like gods shoeshine he sparkles shimmers shines lets all have another orange julius thick syrup standing in lines the malls are the soontobe ghost towns well so long farewell goodbye take em all for the long ride and youll go round town no one wants to be uptight anymore you could be ashamed or be so proud of what youve done but not no one not now not ever or anyone take em all for the sad sad happiness that comes from hurting deep down inside or you could add it up and give a shit give a shit go to the family doctor its all worth it all worth and its all all wrong and its all all gone or you could add it up and give a shit give a shit im on the corner of this and this and this and its all all wrong and its all all wrong heres the man with teeth like gods shoeshine he sparkles shimmers shines lets all have another orange julius thick syrup standing in lines the malls are the soontobe ghost towns well so long farewell goodbye and the telephone goes off pick the receiver up try to meet ends and find out the beginning the end and the best of it oh my god damn take em all for the long ride and youll go round town no one wants to be uptight anymore you could be ashamed or be so proud of what youve done but not no one not now not ever or anyone
Modest Mouse,Trailer Trash,1997,indie,eating snowflakes with plastic forks and a paper plate of course you think of everything short love with a long divorce and a couple of kids of course they dont mean anything live in trailers with no class goddamn i hope i can pass high school means nothing taking heartache with hard work goddamn i am such a jerk i cant do anything and i shout that youre all fakes fakes and you shouldve seen the look on your face and i guess thats what it takes when comparing your bellyaches and its been a long time which agrees with this watch of mine and i know that i miss you and im sorry if i dissed you eating snowflakes with plastic forks and a paper plate of course you think of everything short love with a long divorce and a couple of kids of course they dont mean anything live in trailers with no class goddamn i hope i can pass high school means nothing taking heartache with hard work goddamn i am such a jerk i cant do anything and i shout that youre all fakes fakes and you shouldve seen the look on your face and i guess thats what it takes when comparing your bellyaches and its been a long time which agrees with this watch of mine and i guess that i miss you and im sorry if i dissed you
Modest Mouse,Edit the Sad Parts,1996,indie,sometimes all i really want to feel is loved sometimes im angry that i feel so angry sometimes my feelings get in the way of what i really feel i needed to say if you stand in a circle then youll all have a back to bite backlogged books on the seven wonders were all so funny funs lost its charm now all communications end in onelined jokes of standup comics and rock musicians makin so much noise you dont know when to listen why are you judgin people so damn hard youre taking your pointofviews a bit too far i made my shoes shine with black coal but the polish didnt shine the hole if you stand in a circle then youll all have a back to bite backlogged books on the seven wonders were all so funny funs lost its charm now all communications end in onelined jokes from standup comics and rock musicians makin so much noise you dont know when to listen think it over does the heir earn the hearts of the high rollers cut it again shit
Modest Mouse,Heart Cooks Brain,1997,indie,heart cooks brain deals with loneliness depression and the absence of purpose is the lasting footprint of isaac brock and modest mouse slow walk from land mines its a coal mine its a bad thought im on my way to god dont know my brains the burger and my hearts the coal im trying to get my head clear i push things out through my mouth i get refilled through my ears i get refilled through my ears i get refilled through my ears im on my way to god dont know or dont care my brains the weak heart and my hearts the long stairs my hearts the long stairs my hearts the long stairs inland from vancouver shores the ravens and the seagulls push each other inward and outward inward and outward in this place that i call home my brains the cliff and my hearts the bitter buffalo my hearts the bitter buffalo we tore one down and erected another there the match of the century absence versus thin air im on my way to god dont know my brains the burger and my hearts the coal in this life that we call home the years go fast and the days go so slow the days go so slow the days go slow im on my way to god dont know my brains the burger and my hearts the coal im trying to get my head clear i push things out through my mouth i get refilled through my ears i get refilled through my ears i get refilled im on my way to god dont know or even care my brains the weak heart and my hearts the long stairs my hearts the long stairs my hearts the long stairs inland from vancouver shores the ravens and the seagulls push each other inward and outward inward and outward in this place that i call home my brains the cliff and my hearts the bitter buffalo my hearts the bitter buffalo we tore one down and erected another there the match of the century absence versus thin air absence versus thin air in this life that we call home the years go fast and the days go slow the days go so slow
